"Step","llm_v4_direct_select_pos_1 - total_spl","llm_v4_direct_select_pos_1 - total_spl__MIN","llm_v4_direct_select_pos_1 - total_spl__MAX","llm_v3_pos_neg_dst - total_spl","llm_v3_pos_neg_dst - total_spl__MIN","llm_v3_pos_neg_dst - total_spl__MAX","fbe_baseline - total_spl","fbe_baseline - total_spl__MIN","fbe_baseline - total_spl__MAX","llm_v2_pos_cot - total_spl","llm_v2_pos_cot - total_spl__MIN","llm_v2_pos_cot - total_spl__MAX","l3mvn_baseline_local_step_15 - total_spl","l3mvn_baseline_local_step_15 - total_spl__MIN","l3mvn_baseline_local_step_15 - total_spl__MAX","llm_v1_no_cot_local_step_15 - total_spl","llm_v1_no_cot_local_step_15 - total_spl__MIN","llm_v1_no_cot_local_step_15 - total_spl__MAX","sem_exp_baseline - total_spl","sem_exp_baseline - total_spl__MIN","sem_exp_baseline - total_spl__MAX"
"4770","0.2634938512297894","0.2634938512297894","0.2634938512297894","0.2415198905141789","0.2415198905141789","0.2415198905141789","0.21695323866316135","0.21695323866316135","0.21695323866316135","0.2296036151464917","0.2296036151464917","0.2296036151464917","0.23683428395033143","0.23683428395033143","0.23683428395033143","0.2592390123282909","0.2592390123282909","0.2592390123282909","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4780","0.2634938512297894","0.2634938512297894","0.2634938512297894","0.2415198905141789","0.2415198905141789","0.2415198905141789","0.21695323866316135","0.21695323866316135","0.21695323866316135","0.2296036151464917","0.2296036151464917","0.2296036151464917","0.23683428395033143","0.23683428395033143","0.23683428395033143","0.25897024496044313","0.25897024496044313","0.25897024496044313","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4790","0.2634938512297894","0.2634938512297894","0.2634938512297894","0.2401781133446557","0.2401781133446557","0.2401781133446557","0.21695323866316135","0.21695323866316135","0.21695323866316135","0.22834205682151096","0.22834205682151096","0.22834205682151096","0.23683428395033143","0.23683428395033143","0.23683428395033143","0.25908619681218137","0.25908619681218137","0.25908619681218137","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4800","0.2634938512297894","0.2634938512297894","0.2634938512297894","0.2401781133446557","0.2401781133446557","0.2401781133446557","0.21695323866316135","0.21695323866316135","0.21695323866316135","0.22834205682151096","0.22834205682151096","0.22834205682151096","0.23581344651951106","0.23581344651951106","0.23581344651951106","0.25908619681218137","0.25908619681218137","0.25908619681218137","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4810","0.2649732831031516","0.2649732831031516","0.2649732831031516","0.23753879341779133","0.23753879341779133","0.23753879341779133","0.21695323866316135","0.21695323866316135","0.21695323866316135","0.22834205682151096","0.22834205682151096","0.22834205682151096","0.23480137164174492","0.23480137164174492","0.23480137164174492","0.25908619681218137","0.25908619681218137","0.25908619681218137","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4820","0.2649732831031516","0.2649732831031516","0.2649732831031516","0.23753879341779133","0.23753879341779133","0.23753879341779133","0.21578682340153146","0.21578682340153146","0.21578682340153146","0.22769446817367486","0.22769446817367486","0.22769446817367486","0.2362725955262003","0.2362725955262003","0.2362725955262003","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4830","0.2649732831031516","0.2649732831031516","0.2649732831031516","0.23753879341779133","0.23753879341779133","0.23753879341779133","0.21578682340153146","0.21578682340153146","0.21578682340153146","0.22769446817367486","0.22769446817367486","0.22769446817367486","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4840","0.2649732831031516","0.2649732831031516","0.2649732831031516","0.2362407672242515","0.2362407672242515","0.2362407672242515","0.21578682340153146","0.21578682340153146","0.21578682340153146","0.22769446817367486","0.22769446817367486","0.22769446817367486","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4850","0.2649732831031516","0.2649732831031516","0.2649732831031516","0.2362407672242515","0.2362407672242515","0.2362407672242515","0.21578682340153146","0.21578682340153146","0.21578682340153146","0.22769446817367486","0.22769446817367486","0.22769446817367486","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4860","0.26436876364386097","0.26436876364386097","0.26436876364386097","0.23495685001107622","0.23495685001107622","0.23495685001107622","0.2167921443918295","0.2167921443918295","0.2167921443918295","0.22645699823794843","0.22645699823794843","0.22645699823794843","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22648680284971334","0.22648680284971334","0.22648680284971334"
"4870","0.2665510446068288","0.2665510446068288","0.2665510446068288","0.2351253888350183","0.2351253888350183","0.2351253888350183","0.2167921443918295","0.2167921443918295","0.2167921443918295","0.22645699823794843","0.22645699823794843","0.22645699823794843","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.2577507009523247","0.2577507009523247","0.2577507009523247","0.22766608737665797","0.22766608737665797","0.22766608737665797"
"4880","0.2665510446068288","0.2665510446068288","0.2665510446068288","0.23607061614466576","0.23607061614466576","0.23607061614466576","0.2167921443918295","0.2167921443918295","0.2167921443918295","0.22645699823794843","0.22645699823794843","0.22645699823794843","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.25795272845197303","0.25795272845197303","0.25795272845197303","0.22766608737665797","0.22766608737665797","0.22766608737665797"
"4890","0.2665510446068288","0.2665510446068288","0.2665510446068288","0.23480820643266218","0.23480820643266218","0.23480820643266218","0.21563899468761763","0.21563899468761763","0.21563899468761763","0.22645699823794843","0.22645699823794843","0.22645699823794843","0.2383340369042697","0.2383340369042697","0.2383340369042697","0.25795272845197303","0.25795272845197303","0.25795272845197303","0.22766608737665797","0.22766608737665797","0.22766608737665797"
"4900","0.2665510446068288","0.2665510446068288","0.2665510446068288","0.23649056734373256","0.23649056734373256","0.23649056734373256","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.22671474538157962","0.22671474538157962","0.22671474538157962","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25795272845197303","0.25795272845197303","0.25795272845197303","0.22682727854399176","0.22682727854399176","0.22682727854399176"
"4910","0.26532269877914755","0.26532269877914755","0.26532269877914755","0.23649056734373256","0.23649056734373256","0.23649056734373256","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.2254958489010335","0.2254958489010335","0.2254958489010335","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25899178344540785","0.25899178344540785","0.25899178344540785","0.22682727854399176","0.22682727854399176","0.22682727854399176"
"4920","0.26532269877914755","0.26532269877914755","0.26532269877914755","0.2352458801471866","0.2352458801471866","0.2352458801471866","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.2254958489010335","0.2254958489010335","0.2254958489010335","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25769031719693847","0.25769031719693847","0.25769031719693847","0.22682727854399176","0.22682727854399176","0.22682727854399176"
"4930","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.2352458801471866","0.2352458801471866","0.2352458801471866","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.2254958489010335","0.2254958489010335","0.2254958489010335","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25769031719693847","0.25769031719693847","0.25769031719693847","0.22682727854399176","0.22682727854399176","0.22682727854399176"
"4940","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24108413193867598","0.24108413193867598","0.24108413193867598","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.2254958489010335","0.2254958489010335","0.2254958489010335","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25769031719693847","0.25769031719693847","0.25769031719693847","0.22890031245721654","0.22890031245721654","0.22890031245721654"
"4950","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24272908126243653","0.24272908126243653","0.24272908126243653","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.2254958489010335","0.2254958489010335","0.2254958489010335","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.25769031719693847","0.25769031719693847","0.25769031719693847","0.22890031245721654","0.22890031245721654","0.22890031245721654"
"4960","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24272908126243653","0.24272908126243653","0.24272908126243653","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.22428998874648254","0.22428998874648254","0.22428998874648254","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.2564018656109538","0.2564018656109538","0.2564018656109538","0.22890031245721654","0.22890031245721654","0.22890031245721654"
"4970","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24147790043118686","0.24147790043118686","0.24147790043118686","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.22428998874648254","0.22428998874648254","0.22428998874648254","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.2564018656109538","0.2564018656109538","0.2564018656109538","0.22754587273853477","0.22754587273853477","0.22754587273853477"
"4980","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24147790043118686","0.24147790043118686","0.24147790043118686","0.21915991346367292","0.21915991346367292","0.21915991346367292","0.22367411935286463","0.22367411935286463","0.22367411935286463","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.2564018656109538","0.2564018656109538","0.2564018656109538","0.22754587273853477","0.22754587273853477","0.22754587273853477"
"4990","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24290757486651784","0.24290757486651784","0.24290757486651784","0.21800644023491675","0.21800644023491675","0.21800644023491675","0.22367411935286463","0.22367411935286463","0.22367411935286463","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.2564018656109538","0.2564018656109538","0.2564018656109538","0.2262073676047787","0.2262073676047787","0.2262073676047787"
"5000","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24166825050495397","0.24166825050495397","0.24166825050495397","0.21686504525986483","0.21686504525986483","0.21686504525986483","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.23732840805657238","0.23732840805657238","0.23732840805657238","0.2564018656109538","0.2564018656109538","0.2564018656109538","0.2262073676047787","0.2262073676047787","0.2262073676047787"
"5010","0.2655934989735776","0.2655934989735776","0.2655934989735776","0.24166825050495397","0.24166825050495397","0.24166825050495397","0.21639895895618086","0.21639895895618086","0.21639895895618086","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.2526126754787722","0.2526126754787722","0.2526126754787722","0.2262073676047787","0.2262073676047787","0.2262073676047787"
"5020","0.2672623054468109","0.2672623054468109","0.2672623054468109","0.24166825050495397","0.24166825050495397","0.24166825050495397","0.21639895895618086","0.21639895895618086","0.21639895895618086","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.25342338376539003","0.25342338376539003","0.25342338376539003","0.22488451750182678","0.22488451750182678","0.22488451750182678"
"5030","0.2672623054468109","0.2672623054468109","0.2672623054468109","0.24044150811660395","0.24044150811660395","0.24044150811660395","0.2152777208268742","0.2152777208268742","0.2152777208268742","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.2554763980835811","0.2554763980835811","0.2554763980835811","0.22488451750182678","0.22488451750182678","0.22488451750182678"
"5040","0.2672623054468109","0.2672623054468109","0.2672623054468109","0.2380250105475929","0.2380250105475929","0.2380250105475929","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.2554763980835811","0.2554763980835811","0.2554763980835811","0.22488451750182678","0.22488451750182678","0.22488451750182678"
"5050","0.26648809245041716","0.26648809245041716","0.26648809245041716","0.2385626390985093","0.2385626390985093","0.2385626390985093","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.22249688714574428","0.22249688714574428","0.22249688714574428","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.2554763980835811","0.2554763980835811","0.2554763980835811","0.22488451750182678","0.22488451750182678","0.22488451750182678"
"5060","0.2677888027902506","0.2677888027902506","0.2677888027902506","0.2385626390985093","0.2385626390985093","0.2385626390985093","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.22489595734736903","0.22489595734736903","0.22489595734736903","0.2375506475354459","0.2375506475354459","0.2375506475354459","0.25570528777293616","0.25570528777293616","0.25570528777293616","0.22488451750182678","0.22488451750182678","0.22488451750182678"
"5070","0.26695808896859535","0.26695808896859535","0.26695808896859535","0.2385626390985093","0.2385626390985093","0.2385626390985093","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.2225654292919559","0.2225654292919559","0.2225654292919559","0.2365567117716993","0.2365567117716993","0.2365567117716993","0.2544699965276563","0.2544699965276563","0.2544699965276563","0.22584909376232076","0.22584909376232076","0.22584909376232076"
"5080","0.2657609674933998","0.2657609674933998","0.2657609674933998","0.2385626390985093","0.2385626390985093","0.2385626390985093","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.2205222984335514","0.2205222984335514","0.2205222984335514","0.2365567117716993","0.2365567117716993","0.2365567117716993","0.2544699965276563","0.2544699965276563","0.2544699965276563","0.22584909376232076","0.22584909376232076","0.22584909376232076"
"5090","0.2657609674933998","0.2657609674933998","0.2657609674933998","0.23737576029702417","0.23737576029702417","0.23737576029702417","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.2205222984335514","0.2205222984335514","0.2205222984335514","0.2365567117716993","0.2365567117716993","0.2365567117716993","0.2532465830828118","0.2532465830828118","0.2532465830828118","0.22584909376232076","0.22584909376232076","0.22584909376232076"
"5100","0.26516697101584125","0.26516697101584125","0.26516697101584125","0.23887548028221892","0.23887548028221892","0.23887548028221892","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.2205222984335514","0.2205222984335514","0.2205222984335514","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.2532465830828118","0.2532465830828118","0.2532465830828118","0.2245436076712091","0.2245436076712091","0.2245436076712091"
"5110","0.26398845114465974","0.26398845114465974","0.26398845114465974","0.239108737704641","0.239108737704641","0.239108737704641","0.21579310379770986","0.21579310379770986","0.21579310379770986","0.2205222984335514","0.2205222984335514","0.2205222984335514","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.2532465830828118","0.2532465830828118","0.2532465830828118","0.22325312716735154","0.22325312716735154","0.22325312716735154"
"5120","0.26398845114465974","0.26398845114465974","0.26398845114465974","0.239108737704641","0.239108737704641","0.239108737704641","0.21468647249618314","0.21468647249618314","0.21468647249618314","0.2205222984335514","0.2205222984335514","0.2205222984335514","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.2532465830828118","0.2532465830828118","0.2532465830828118","0.22325312716735154","0.22325312716735154","0.22325312716735154"
"5130","0.26282036065286923","0.26282036065286923","0.26282036065286923","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.21468647249618314","0.21468647249618314","0.21468647249618314","0.22509784488147722","0.22509784488147722","0.22509784488147722","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.25469261304022595","0.25469261304022595","0.25469261304022595","0.22325312716735154","0.22325312716735154","0.22325312716735154"
"5140","0.26282036065286923","0.26282036065286923","0.26282036065286923","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.217609412050068","0.217609412050068","0.217609412050068","0.22595387691337138","0.22595387691337138","0.22595387691337138","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.25469261304022595","0.25469261304022595","0.25469261304022595","0.22197739501210956","0.22197739501210956","0.22197739501210956"
"5150","0.2624073179619656","0.2624073179619656","0.2624073179619656","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.21650479574524528","0.21650479574524528","0.21650479574524528","0.22595387691337138","0.22595387691337138","0.22595387691337138","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.25469261304022595","0.25469261304022595","0.25469261304022595","0.22197739501210956","0.22197739501210956","0.22197739501210956"
"5160","0.2624073179619656","0.2624073179619656","0.2624073179619656","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.21838790806194025","0.21838790806194025","0.21838790806194025","0.22595387691337138","0.22595387691337138","0.22595387691337138","0.23557105880598386","0.23557105880598386","0.23557105880598386","0.25348553904477467","0.25348553904477467","0.25348553904477467","0.2207161598131771","0.2207161598131771","0.2207161598131771"
"5170","0.2624073179619656","0.2624073179619656","0.2624073179619656","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.21838790806194025","0.21838790806194025","0.21838790806194025","0.2287620206540926","0.2287620206540926","0.2287620206540926","0.23459358553293","0.23459358553293","0.23459358553293","0.25348553904477467","0.25348553904477467","0.25348553904477467","0.22278852443104702","0.22278852443104702","0.22278852443104702"
"5180","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.2211651452461116","0.2211651452461116","0.2211651452461116","0.2287620206540926","0.2287620206540926","0.2287620206540926","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.25348553904477467","0.25348553904477467","0.25348553904477467","0.22278852443104702","0.22278852443104702","0.22278852443104702"
"5190","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.2211651452461116","0.2211651452461116","0.2211651452461116","0.2287620206540926","0.2287620206540926","0.2287620206540926","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.25348553904477467","0.25348553904477467","0.25348553904477467","0.22278852443104702","0.22278852443104702","0.22278852443104702"
"5200","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.2411550242608426","0.2411550242608426","0.2411550242608426","0.2211651452461116","0.2211651452461116","0.2211651452461116","0.2287620206540926","0.2287620206540926","0.2287620206540926","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.2522898525398465","0.2522898525398465","0.2522898525398465","0.22278852443104702","0.22278852443104702","0.22278852443104702"
"5210","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.2211651452461116","0.2211651452461116","0.2211651452461116","0.231460011136968","0.231460011136968","0.231460011136968","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.22029926717483422","0.22029926717483422","0.22029926717483422"
"5220","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.2211651452461116","0.2211651452461116","0.2211651452461116","0.231460011136968","0.231460011136968","0.231460011136968","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.22083596822553095","0.22083596822553095","0.22083596822553095"
"5230","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.2215528772104326","0.2215528772104326","0.2215528772104326","0.231460011136968","0.231460011136968","0.231460011136968","0.23450314828363478","0.23450314828363478","0.23450314828363478","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.21961588000329044","0.21961588000329044","0.21961588000329044"
"5240","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.22045608078859877","0.22045608078859877","0.22045608078859877","0.23031416949767608","0.23031416949767608","0.23031416949767608","0.23353811475160333","0.23353811475160333","0.23353811475160333","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.2184091993439317","0.2184091993439317","0.2184091993439317"
"5250","0.2612614344774155","0.2612614344774155","0.2612614344774155","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.21960675395555826","0.21960675395555826","0.21960675395555826","0.23134105487497622","0.23134105487497622","0.23134105487497622","0.23258099133049023","0.23258099133049023","0.23258099133049023","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.21721570645134186","0.21721570645134186","0.21721570645134186"
"5260","0.2613253491544293","0.2613253491544293","0.2613253491544293","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.21960675395555826","0.21960675395555826","0.21960675395555826","0.23361542368080251","0.23361542368080251","0.23361542368080251","0.23069008896194965","0.23069008896194965","0.23069008896194965","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.21721570645134186","0.21721570645134186","0.21721570645134186"
"5270","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.21960675395555826","0.21960675395555826","0.21960675395555826","0.23361542368080251","0.23361542368080251","0.23361542368080251","0.23069008896194965","0.23069008896194965","0.23069008896194965","0.25431982087434857","0.25431982087434857","0.25431982087434857","0.21721570645134186","0.21721570645134186","0.21721570645134186"
"5280","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.21853550149723844","0.21853550149723844","0.21853550149723844","0.23361542368080251","0.23361542368080251","0.23361542368080251","0.23069008896194965","0.23069008896194965","0.23069008896194965","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21721570645134186","0.21721570645134186","0.21721570645134186"
"5290","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24271197950594695","0.24271197950594695","0.24271197950594695","0.21853550149723844","0.21853550149723844","0.21853550149723844","0.23560514385388165","0.23560514385388165","0.23560514385388165","0.22975612099044376","0.22975612099044376","0.22975612099044376","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21851842176373742","0.21851842176373742","0.21851842176373742"
"5300","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2195037620042849","0.2195037620042849","0.2195037620042849","0.23447784651486786","0.23447784651486786","0.23447784651486786","0.22926932720012924","0.22926932720012924","0.22926932720012924","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21967963990810516","0.21967963990810516","0.21967963990810516"
"5310","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2195037620042849","0.2195037620042849","0.2195037620042849","0.23447784651486786","0.23447784651486786","0.23447784651486786","0.22902801769547707","0.22902801769547707","0.22902801769547707","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21967963990810516","0.21967963990810516","0.21967963990810516"
"5320","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2184433573569212","0.2184433573569212","0.2184433573569212","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22901810251830568","0.22901810251830568","0.22901810251830568","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21967963990810516","0.21967963990810516","0.21967963990810516"
"5330","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2184433573569212","0.2184433573569212","0.2184433573569212","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22901810251830568","0.22901810251830568","0.22901810251830568","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.2210241717957348","0.2210241717957348","0.2210241717957348"
"5340","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2184433573569212","0.2184433573569212","0.2184433573569212","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.23012162412302822","0.23012162412302822","0.23012162412302822","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.2210241717957348","0.2210241717957348","0.2210241717957348"
"5350","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2184433573569212","0.2184433573569212","0.2184433573569212","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22920844307492097","0.22920844307492097","0.22920844307492097","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.21984851130745964","0.21984851130745964","0.21984851130745964"
"5360","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.2445383889094272","0.2445383889094272","0.2445383889094272","0.2184433573569212","0.2184433573569212","0.2184433573569212","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22920844307492097","0.22920844307492097","0.22920844307492097","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.22151800944085093","0.22151800944085093","0.22151800944085093"
"5370","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24386826263435454","0.24386826263435454","0.24386826263435454","0.21739314890808986","0.21739314890808986","0.21739314890808986","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22830248084932842","0.22830248084932842","0.22830248084932842","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.22151800944085093","0.22151800944085093","0.22151800944085093"
"5380","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24386826263435454","0.24386826263435454","0.24386826263435454","0.21903970863115746","0.21903970863115746","0.21903970863115746","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22830248084932842","0.22830248084932842","0.22830248084932842","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.22151800944085093","0.22151800944085093","0.22151800944085093"
"5390","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24386826263435454","0.24386826263435454","0.24386826263435454","0.221983336540184","0.221983336540184","0.221983336540184","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22830248084932842","0.22830248084932842","0.22830248084932842","0.25313141049643106","0.25313141049643106","0.25313141049643106","0.22035212518063593","0.22035212518063593","0.22035212518063593"
"5400","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24383663458390534","0.24383663458390534","0.24383663458390534","0.221983336540184","0.221983336540184","0.221983336540184","0.2372678472293128","0.2372678472293128","0.2372678472293128","0.22830248084932842","0.22830248084932842","0.22830248084932842","0.2519540550987733","0.2519540550987733","0.2519540550987733","0.22035212518063593","0.22035212518063593","0.22035212518063593"
"5410","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24267550775255342","0.24267550775255342","0.24267550775255342","0.22093128281250543","0.22093128281250543","0.22093128281250543","0.23614335506234918","0.23614335506234918","0.23614335506234918","0.2286573298502449","0.2286573298502449","0.2286573298502449","0.2519540550987733","0.2519540550987733","0.2519540550987733","0.22035212518063593","0.22035212518063593","0.22035212518063593"
"5420","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24267550775255342","0.24267550775255342","0.24267550775255342","0.22091908687579448","0.22091908687579448","0.22091908687579448","0.2350294713120551","0.2350294713120551","0.2350294713120551","0.2286573298502449","0.2286573298502449","0.2286573298502449","0.25157624369794707","0.25157624369794707","0.25157624369794707","0.22035212518063593","0.22035212518063593","0.22035212518063593"
"5430","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24267550775255342","0.24267550775255342","0.24267550775255342","0.22113656834411746","0.22113656834411746","0.22113656834411746","0.2363399746577118","0.2363399746577118","0.2363399746577118","0.22999390204877806","0.22999390204877806","0.22999390204877806","0.25157624369794707","0.25157624369794707","0.25157624369794707","0.22035212518063593","0.22035212518063593","0.22035212518063593"
"5440","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24152538686273087","0.24152538686273087","0.24152538686273087","0.22113656834411746","0.22113656834411746","0.22113656834411746","0.2363399746577118","0.2363399746577118","0.2363399746577118","0.22999390204877806","0.22999390204877806","0.22999390204877806","0.25157624369794707","0.25157624369794707","0.25157624369794707","0.21919844913256978","0.21919844913256978","0.21919844913256978"
"5450","0.26019407058666116","0.26019407058666116","0.26019407058666116","0.24038611616998215","0.24038611616998215","0.24038611616998215","0.22113656834411746","0.22113656834411746","0.22113656834411746","0.2363399746577118","0.2363399746577118","0.2363399746577118","0.2291185280750196","0.2291185280750196","0.2291185280750196","0.25157624369794707","0.25157624369794707","0.25157624369794707","0.21919844913256978","0.21919844913256978","0.21919844913256978"
